var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_343,1,0,9
g_17,0,0,1
g_39,0,0,67
g_61,0,0,73
g_136,0,0,43
g_200,0,0,35
g_215,0,0,0
g_216,0,0,9
g_232,0,0,20
g_274,0,0,17
g_302,0,0,13
g_304,0,0,24
g_305,0,0,0
g_309,0,0,0
g_322,0,1,1
g_487,0,2,4
g_591,0,0,1
g_617,0,1,2
crc32_context,0,8,34
crc32_tab,0,0,9
g_342,0,0,9
g_176,0,2,17
g_38,0,0,16
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
