name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_3, 2, 1, 3
g_40, 0, 0, 0
g_51, 0, 0, 0
g_79, 0, 0, 1
g_83, 1, 0, 0
g_87, 1, 0, 0
g_125, 1, 0, 0
g_126, 1, 0, 0
g_127, 0, 0, 0
g_128, 0, 0, 0
g_139, 1, 0, 0
g_154, 0, 0, 0
g_157, 0, 0, 0
g_168, 0, 0, 0
g_252, 0, 0, 0
g_291, 0, 0, 0
g_295, 0, 0, 1
g_296, 1, 0, 0
g_297, 1, 0, 0
g_434, 0, 0, 0
g_486, 1, 0, 0
g_488, 1, 0, 0
g_489, 0, 0, 0
g_490, 0, 0, 0
g_491, 1, 0, 0
g_495, 0, 0, 0
g_496, 0, 0, 0
g_516, 0, 0, 0
g_518, 0, 0, 1
g_519, 1, 0, 0
g_520, 1, 0, 0
g_521, 1, 0, 0
g_558, 1, 0, 0
g_560, 1, 0, 0
g_570, 1, 0, 0
g_572, 1, 0, 0
g_573, 1, 0, 0
g_610, 0, 0, 0
g_613, 1, 0, 0
g_668, 0, 0, 0
g_673, 0, 0, 0
g_761, 0, 0, 1
g_762, 1, 0, 0
g_769, 1, 0, 0
g_770, 0, 0, 0
g_832, 1, 0, 0
g_835, 0, 0, 0
g_836, 1, 0, 0
g_869, 1, 0, 0
g_870, 1, 0, 0
g_930, 1, 0, 0
g_939, 1, 0, 0
g_1002, 0, 0, 0
g_1027, 1, 0, 0
g_1059, 1, 0, 0
g_1060, 1, 0, 0
g_1061, 1, 0, 0
g_1062, 0, 0, 0
g_1069, 0, 0, 1
g_1102, 0, 0, 0
g_1106, 0, 0, 0
g_1218, 0, 0, 0
g_1253, 1, 0, 0
g_1323, 1, 0, 0
g_1362, 1, 0, 0
g_1602, 1, 0, 0
g_1654, 0, 0, 0
g_1808, 0, 0, 0
g_1874, 0, 0, 0
g_1879, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 64, 0
_IO_stdin_used, 0, 0, 0
