var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,4,52
__undefined,0,0,0
g_13,0,0,0
g_47,0,0,0
g_64,0,0,6
g_95,0,2,0
g_100,0,0,0
g_111,0,0,0
g_136,1,3,0
g_152,0,0,0
g_166,1,1,0
g_184,0,0,0
g_204,0,2,3
g_262,0,0,0
g_267,0,0,0
g_292,0,0,0
g_316,0,2,0
g_322,2,1,13
g_325,1,1,0
g_328,0,1,0
g_331,0,2,0
g_386,0,2,0
g_388,0,0,6
g_441,2,14,18
g_483,0,0,5
g_571,0,1,5
g_578,0,2,6
g_598,0,1,0
g_641,0,0,8
g_642,0,0,0
g_645,0,1,0
g_792,1,5,9
g_825,1,2,13
g_830,0,0,0
g_834,0,2,0
g_836,0,2,3
g_956,0,0,4
g_958,0,1,0
g_961,0,1,0
g_1017,0,2,0
g_1022,0,0,1
g_1023,0,1,2
g_1028,0,1,3
g_1032,0,1,2
g_1070,0,1,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
